t,VarX_0.003,meanX_0.003,VarX_0.01,meanX_0.01,VarX_0.03,meanX_0.03,VarX_0.1,meanX_0.1,VarA1,meanA1
8562,3.55892732935472e-06,-3.1232173352102e-06,3.97464878601922e-05,-9.41803069137295e-06,0.000361443454998365,-2.59534831518147e-05,0.00409878157575141,-3.12013789404091e-05,0.394613693281098,-0.00108153964094049
8563,3.55929620181012e-06,-3.12830576365641e-06,3.97506031985179e-05,-9.43383268127408e-06,0.000361480994717764,-2.5991614575666e-05,0.0040991169655602,-3.1279029850059e-05,0.394654586327346,-0.00108328585515687
8564,3.55928143910091e-06,-3.10742705801265e-06,3.97504724958056e-05,-9.36498032743056e-06,0.000361481689500998,-2.57902498846675e-05,0.00409916667392117,-3.06429019575544e-05,0.394652633393544,-0.00107629416029084
8565,3.55866314486061e-06,-3.09504369885605e-06,3.97436508960698e-05,-9.32495205587387e-06,0.000361423214831867,-2.56805694630884e-05,0.00409862446424874,-3.04237666695504e-05,0.394583506788146,-0.0010721104975525
8566,3.55844490780566e-06,-2.98940597108962e-06,3.97414910151319e-05,-8.97274793856959e-06,0.000361411090777707,-2.46224551093473e-05,0.00409870807677692,-2.68565673862305e-05,0.394558150446951,-0.00103690019813083
8567,3.5578867710937e-06,-2.88653979657765e-06,3.97352731391788e-05,-8.62942909373929e-06,0.000361355392636974,-2.35893850707357e-05,0.00409838461338141,-2.34522505712383e-05,0.394496537986851,-0.00100267914966665
8568,3.55815120797738e-06,-2.86143875667077e-06,3.97381378804104e-05,-8.54619524588716e-06,0.00036137828679691,-2.33456501875036e-05,0.00409869028447329,-2.25547471821133e-05,0.394526237316935,-0.000994297808757336
8569,3.55842853167982e-06,-2.82836603593768e-06,3.97412854820853e-05,-8.43515975847023e-06,0.000361407334934167,-2.30061058986485e-05,0.00409894204723089,-2.14376949867301e-05,0.394556918113474,-0.000983308719870159
8570,3.55808766642941e-06,-2.72456107168951e-06,3.9737474157149e-05,-8.08736267472784e-06,0.000361372928154153,-2.19523404199979e-05,0.00409885844405315,-1.78303750832756e-05,0.394519294752867,-0.000948807055554555
8571,3.55881834348286e-06,-2.73940511278572e-06,3.97454537763255e-05,-8.13301732275943e-06,0.000361440083606854,-2.20606013182745e-05,0.00409954879465552,-1.78877350199091e-05,0.394601220563916,-0.000953923075762539
8572,3.55913635880076e-06,-2.73574441313094e-06,3.97490054028422e-05,-8.12206845461332e-06,0.000361472789742451,-2.20375777992833e-05,0.00409984711204845,-1.78965297197242e-05,0.394636423473816,-0.000952648857580853
8573,3.55926849604447e-06,-2.72621284801625e-06,3.97504833213104e-05,-8.09062080195493e-06,0.000361487236757453,-2.19453141335402e-05,0.00410012290626561,-1.73474916906733e-05,0.394651018840435,-0.000949455977515195
8574,3.55930467759957e-06,-2.66332332789692e-06,3.97510173900725e-05,-7.88151019270168e-06,0.000361494554017234,-2.13235398221378e-05,0.00410018082519328,-1.52257463444235e-05,0.394654402132526,-0.000928472462508196
8575,3.55946073661449e-06,-2.62538386672235e-06,3.97527634198513e-05,-7.75721202253153e-06,0.000361509917971244,-2.09681116215008e-05,0.0041003191072545,-1.41663369121181e-05,0.394671686086862,-0.000915731716386387
8576,3.55948109847976e-06,-2.58520586738339e-06,3.97530896381245e-05,-7.62064326371035e-06,0.000361514421142834,-2.05410478813173e-05,0.00410039069529752,-1.31256199137854e-05,0.394673485596336,-0.000902464678178378
8577,3.55980737165538e-06,-2.56968772551962e-06,3.97568124287529e-05,-7.5699087958517e-06,0.000361549034584426,-2.04002790097849e-05,0.00410075948266778,-1.28759720135316e-05,0.394709268429232,-0.000897256299525991
8578,3.55984441935758e-06,-2.51810541455319e-06,3.97572143871237e-05,-7.39900057357328e-06,0.000361552505096701,-1.98950828189085e-05,0.00410078585378789,-1.126605226629e-05,0.394713509365517,-0.000880015813152501
8579,3.5602874010217e-06,-2.52427717524278e-06,3.97622643006187e-05,-7.42081708956268e-06,0.000361599632844169,-1.99753932404827e-05,0.00410132656817634,-1.17919165924505e-05,0.39476204798197,-0.000882026292302072
8580,3.56072581764937e-06,-2.48432657516537e-06,3.9767331784597e-05,-7.2867034288427e-06,0.000361671139828689,-1.97354738100864e-05,0.00410205579740754,-1.06112770525635e-05,0.394810044608391,-0.000868747915893796
8581,3.5614872846694e-06,-2.44936346474951e-06,3.97757816320634e-05,-7.16817210198416e-06,0.00036174686177246,-1.93673682237628e-05,0.00410284078453118,-9.13439338618978e-06,0.394894688040424,-0.000857174869425347
8582,3.56202547122372e-06,-2.47540472069055e-06,3.97818538778124e-05,-7.25444846540922e-06,0.000361805838384687,-1.96237192863693e-05,0.00410357957553026,-9.96533326533763e-06,0.394953932051108,-0.000865880810428606
8583,3.56278294116628e-06,-2.51674540389291e-06,3.97901322570338e-05,-7.39212974613355e-06,0.000361878957844291,-2.00373249564725e-05,0.00410429837223333,-1.13676475964251e-05,0.395038641698953,-0.000879672481754659
8584,3.56326273777852e-06,-2.50913590236016e-06,3.97958837987353e-05,-7.3740774869155e-06,0.000361937133311095,-2.00144359999641e-05,0.00410501463186495,-1.14160939449941e-05,0.39508890666751,-0.000876599418311537
8585,3.56363528332676e-06,-2.51174763498418e-06,3.98000637138123e-05,-7.38324759745527e-06,0.000361977855694918,-2.00490888977295e-05,0.00410545739333681,-1.16313663910718e-05,0.395130141107715,-0.000877453443132961
8586,3.56393924016208e-06,-2.49888674258484e-06,3.98033864132995e-05,-7.34134098687755e-06,0.000362007147559925,-1.99306125964758e-05,0.00410579914802085,-1.12909510799608e-05,0.395164166302679,-0.000873123880134165
8587,3.56426367434593e-06,-2.47757338201795e-06,3.9807055301049e-05,-7.27287066296892e-06,0.000362042477550929,-1.97450355507255e-05,0.00410635786774406,-1.07554018333132e-05,0.395200009208358,-0.000865906005855876
8588,3.56468110299314e-06,-2.46969262174636e-06,3.98117888698738e-05,-7.24637905110617e-06,0.000362088289386795,-1.96583314261986e-05,0.00410700499250057,-1.03330436953055e-05,0.395245949128012,-0.000863270768254306
8589,3.5650656300838e-06,-2.44609213885747e-06,3.98159711450106e-05,-7.17089442361347e-06,0.00036212503633084,-1.94529880731618e-05,0.00410742007274218,-9.78599911394175e-06,0.395289262188723,-0.000855240366093526
8590,3.56542638341072e-06,-2.42390528522314e-06,3.98200368782832e-05,-7.09577233142334e-06,0.000362163059881775,-1.92180900300705e-05,0.00410784215109402,-8.97830657967851e-06,0.395329125427863,-0.000847896641000143
8591,3.56560014784528e-06,-2.38853797767973e-06,3.98219689555568e-05,-6.9771113171772e-06,0.000362181201429547,-1.88534278979908e-05,0.00410809332048683,-7.58962350629803e-06,0.395348497449747,-0.000836139661306064
8592,3.5660793573228e-06,-2.36504232849827e-06,3.98273942046162e-05,-6.89871043056695e-06,0.000362231485286231,-1.86199031174745e-05,0.00410871477525374,-6.90346612361435e-06,0.395401218733573,-0.000828315476318618
8593,3.56645967820468e-06,-2.37015736262699e-06,3.98315744849341e-05,-6.91484218351461e-06,0.000362267958429212,-1.86663337085127e-05,0.00410911454536213,-7.08383656115521e-06,0.395443615682579,-0.000830073138428957
8594,3.56710680199328e-06,-2.31186675582281e-06,3.9838584000082e-05,-6.7203568291668e-06,0.000362325120340768,-1.81149000156103e-05,0.00410951628455159,-6.11020425245371e-06,0.395515992233708,-0.000810808088805251
8595,3.56789811805514e-06,-2.2249617583559e-06,3.98474329336881e-05,-6.43136474417131e-06,0.000362405206860779,-1.72564228614457e-05,0.00411033699084279,-3.55303730424585e-06,0.395603611914292,-0.000781793234461253
8596,3.56794068211835e-06,-2.21043699291549e-06,3.98479184415583e-05,-6.38203571665968e-06,0.000362410117871566,-1.71054860371895e-05,0.00411047485219239,-2.78842986391793e-06,0.395608263274621,-0.000776985128500816
8597,3.56845844775237e-06,-2.20672580652976e-06,3.98540403577482e-05,-6.3656290286512e-06,0.00036247595113249,-1.70123309604357e-05,0.00411159469704402,-1.88295863170772e-06,0.395664244540986,-0.000775913265056894
8598,3.56896579291565e-06,-2.18838173918512e-06,3.98597349539596e-05,-6.30484481248971e-06,0.000362528924215853,-1.683043227463e-05,0.00411225984631048,-1.17501497409045e-06,0.395720451173134,-0.00076977297798264
8599,3.5693672511767e-06,-2.18833978932742e-06,3.98643849744965e-05,-6.30184209796827e-06,0.000362575980615863,-1.6794862668149e-05,0.00411309589931419,-6.19514006639496e-07,0.395764316267134,-0.000769878676111222
8600,3.56996945753458e-06,-2.18835747843863e-06,3.98713826456763e-05,-6.30101403363765e-06,0.000362646177797191,-1.67811613187932e-05,0.00411392001902236,-2.17190787294549e-07,0.395829993141832,-0.000769925541968309
8601,3.57062673474562e-06,-2.17626541107338e-06,3.98784466215547e-05,-6.25935619769144e-06,0.000362704005614427,-1.66473858624916e-05,0.00411455047641991,2.06787381591823e-07,0.395903988551619,-0.000765942830197519
8602,3.57153307032319e-06,-2.20785486869623e-06,3.98883819629367e-05,-6.36229973877805e-06,0.000362788511349691,-1.69335650641153e-05,0.00411529546415314,-4.83466024581113e-07,0.396005171089415,-0.00077656586788617
8603,3.57224333175644e-06,-2.25155693351713e-06,3.9896287187062e-05,-6.50508384217161e-06,0.000362860867008993,-1.73509753466816e-05,0.00411607970630749,-1.69188007097321e-06,0.39608399833717,-0.000791240501619578
8604,3.57266606521788e-06,-2.24569514627727e-06,3.99009814360894e-05,-6.48673844566953e-06,0.000362903216429526,-1.73070011511129e-05,0.00411659448351422,-1.75896029725949e-06,0.396131002258852,-0.000789236351210199
8605,3.57273170341018e-06,-2.22696569566134e-06,3.99017672093859e-05,-6.42554785744082e-06,0.000362913353745813,-1.71333262994403e-05,0.00411680743639545,-1.23514699666047e-06,0.396138031415166,-0.000782939792542899
8606,3.57292949980992e-06,-2.21092398427554e-06,3.99040352081857e-05,-6.3738225310401e-06,0.000362935515307453,-1.69982713008086e-05,0.00411705034306647,-7.56115841617205e-07,0.396159910565172,-0.000777576352407738
8607,3.57307551928827e-06,-2.19066259848448e-06,3.99055295778127e-05,-6.30667365899972e-06,0.000362946082242599,-1.68012625592834e-05,0.00411708427797495,-1.47048636214969e-07,0.396176660252328,-0.000770808143402254
8608,3.57331141057454e-06,-2.17331473531015e-06,3.99079070969011e-05,-6.24215411453248e-06,0.000362964125161806,-1.6546165645335e-05,0.0041172864139522,1.35532113278966e-06,0.396204042619261,-0.000765301052383093
8609,3.5735338205162e-06,-2.14403433928224e-06,3.99106112524301e-05,-6.15434388185875e-06,0.000362993446883972,-1.63571619644538e-05,0.0041177075323227,1.12693669074312e-06,0.396227702333125,-0.00075508603488908
8610,3.57392386100799e-06,-2.17940791663804e-06,3.99148715822445e-05,-6.26794520263068e-06,0.000363025306576281,-1.66405445319673e-05,0.00411782097024303,9.30085500090877e-07,0.396270793460516,-0.000766993821264456
8611,3.57444703152074e-06,-2.22951962895933e-06,3.99210307321421e-05,-6.4456097292782e-06,0.000363086167996722,-1.72637156717362e-05,0.00411864953156284,-2.12846485741949e-06,0.396327039347726,-0.000783235874489419
8612,3.57490696979541e-06,-2.24694603289505e-06,3.99260414162929e-05,-6.50630112577242e-06,0.000363130374862645,-1.74706409010789e-05,0.00411924068381102,-3.14068407855328e-06,0.396378516014862,-0.000788930809810115
8613,3.57546704477075e-06,-2.2648477116172e-06,3.99322874089149e-05,-6.56739226402064e-06,0.000363186383536084,-1.76654434898236e-05,0.00411984692740414,-3.87865725647047e-06,0.396440576129816,-0.000794834155947585
8614,3.57614169684016e-06,-2.26367443990901e-06,3.99397556152957e-05,-6.56486796053682e-06,0.000363252977298336,-1.76691214640263e-05,0.00412057285607335,-4.04498449774225e-06,0.396515632547938,-0.000794384128794555
8615,3.5765844092021e-06,-2.25790769967197e-06,3.99445770330726e-05,-6.54741154230786e-06,0.000363294043099576,-1.76310714516609e-05,0.00412097112838066,-4.0797540038486e-06,0.396565302578081,-0.000792383122382407
8616,3.5769918379545e-06,-2.25275319811842e-06,3.99490873400796e-05,-6.53017244037291e-06,0.00036333430685265,-1.75785999996255e-05,0.0041213790503276,-3.95372280570995e-06,0.396610610286812,-0.000790666849222131
8617,3.5771324370341e-06,-2.25566042388918e-06,3.99507357367898e-05,-6.53942159308918e-06,0.00036335167611044,-1.76018275421347e-05,0.00412167072197838,-3.97177917788922e-06,0.396625834943296,-0.000791656632041459
8618,3.57697232740911e-06,-2.25664831868537e-06,3.99491932630387e-05,-6.54458691200515e-06,0.000363343566630133,-1.76322051428133e-05,0.00412174479063625,-4.23833642011552e-06,0.39660695964671,-0.000791897004819322
8619,3.57657187190529e-06,-2.27677212038974e-06,3.99449826317207e-05,-6.61442498871293e-06,0.000363312091674961,-1.78616533258858e-05,0.0041215882110183,-5.24405625568404e-06,0.396561492652398,-0.000798483837521595
8620,3.576397154358e-06,-2.29565825583027e-06,3.99430745878158e-05,-6.67708109954695e-06,0.00036329787868125,-1.80487566025337e-05,0.004121612405853,-5.90478268647989e-06,0.396541960198986,-0.00080477899847183
8621,3.57571649678917e-06,-2.26460388662555e-06,3.99350232222999e-05,-6.57071852071045e-06,0.000363242366901356,-1.77538154612258e-05,0.00412162807518603,-5.04054330955419e-06,0.396468673248752,-0.000794561767697192
8622,3.57533846713589e-06,-2.2333507033004e-06,3.99303488829806e-05,-6.46440019017804e-06,0.000363208852417979,-1.74732094048528e-05,0.0041216088082717,-4.63658104395728e-06,0.396428877385541,-0.000784244469910185
8623,3.57503803841975e-06,-2.25087323176793e-06,3.99270711964619e-05,-6.5254926631133e-06,0.000363174752880138,-1.76479922826421e-05,0.00412075023272389,-4.84265932528649e-06,0.396395283099553,-0.000789983540512878
8624,3.57601472836296e-06,-2.27499089041946e-06,3.99377793265586e-05,-6.60855161204279e-06,0.000363268883930493,-1.79169918939536e-05,0.00412159103303702,-6.20479261571349e-06,0.396504408027913,-0.000797913134441911
8625,3.57668193543115e-06,-2.25321269388248e-06,3.99449579839842e-05,-6.53538037686264e-06,0.000363327152033466,-1.76855974486636e-05,0.00412197626622612,-5.27234484591135e-06,0.396579531469224,-0.00079066847228563
8626,3.57649160817715e-06,-2.27632647329747e-06,3.994290734812e-05,-6.60874870361924e-06,0.000363305552295148,-1.79030497594297e-05,0.0041214172350174,-6.32927550197862e-06,0.396558377660035,-0.000798489162261885
8627,3.57702927374992e-06,-2.3218184886758e-06,3.99491221361857e-05,-6.76425360249573e-06,0.000363367292886438,-1.84078300319205e-05,0.00412242169519369,-8.25001414752553e-06,0.396617100242299,-0.000813489211394154
8628,3.57731073489397e-06,-2.34668479147405e-06,3.99523523101594e-05,-6.84238764406272e-06,0.000363399105260771,-1.85977506017803e-05,0.00412303814084419,-8.65254641868437e-06,0.396648035102005,-0.000822000212350611
8629,3.57750354938401e-06,-2.34930885195302e-06,3.99545401459859e-05,-6.85204720983622e-06,0.000363420826023218,-1.86349819329018e-05,0.00412334697315918,-8.58996185697345e-06,0.396669215093333,-0.000822839516299803
8630,3.57768670313977e-06,-2.35421345078722e-06,3.99566305232171e-05,-6.86963076992365e-06,0.000363440977924557,-1.86977796276392e-05,0.00412366116268751,-8.9920201565435e-06,0.396689217490384,-0.00082442109877496
8631,3.57819030759073e-06,-2.38560263376589e-06,3.99621927071566e-05,-6.97317061686639e-06,0.000363489944558531,-1.89959869583756e-05,0.00412418407201837,-9.84541792264006e-06,0.39674535432604,-0.000834955512396671
8632,3.57889956793094e-06,-2.42776532176357e-06,3.99702220127715e-05,-7.11582611340631e-06,0.00036356480945151,-1.94415377590572e-05,0.00412513014890836,-1.14759226718596e-05,0.396823564793608,-0.00084891719262034
8633,3.57887530468677e-06,-2.40382896797481e-06,3.99697557481113e-05,-7.03387757486697e-06,0.000363555613255502,-1.91789958634584e-05,0.00412503249511863,-1.04893018216107e-05,0.396821645500871,-0.000841035302972955
8634,3.57919422366442e-06,-2.36933379732341e-06,3.99729840990812e-05,-6.91877579668111e-06,0.000363577589585118,-1.8832431560537e-05,0.00412511750209374,-9.43343310140952e-06,0.396858451848063,-0.000829542711340671
8635,3.57907366056121e-06,-2.36399772099398e-06,3.99705782521048e-05,-6.89501475730341e-06,0.000363524645937287,-1.86986819863761e-05,0.00412383026671579,-8.4646756985466e-06,0.396849116532515,-0.000827991900172581
8636,3.57969643880627e-06,-2.37777935922033e-06,3.9977322364675e-05,-6.94160704557245e-06,0.000363581365829746,-1.88419272864035e-05,0.00412392747973253,-8.73953899026075e-06,0.396919004090461,-0.000832543736595067
8637,3.58045970208541e-06,-2.35664262806142e-06,3.99857953116722e-05,-6.87074413664343e-06,0.000363656868331688,-1.8632837836263e-05,0.00412471620778815,-8.07610391118497e-06,0.397009047086825,-0.000825807136356132
8638,3.58010878915832e-06,-2.3093409061314e-06,3.99884185633005e-05,-6.74995503104085e-06,0.000363708577883796,-1.83470199645383e-05,0.00412450463726448,-6.66652694741565e-06,0.396924219998574,-0.000807366011240587
8639,3.5806370701e-06,-2.27723484195085e-06,3.99940792839282e-05,-6.64199782144082e-06,0.000363754166165765,-1.80074872027422e-05,0.00412465424220794,-5.25080246516248e-06,0.396983359089694,-0.000796690169689114
8640,3.58228537638584e-06,-2.27647687497465e-06,4.00125834965849e-05,-6.64544036933037e-06,0.000363923778591323,-1.8059260967251e-05,0.00412632939117977,-5.75578247325874e-06,0.39716590384104,-0.000796162781585777
8641,3.58296154755834e-06,-2.2829044619118e-06,4.00186843616423e-05,-6.66953326031965e-06,0.00036395025417477,-1.81349822185812e-05,0.00412590499770361,-5.72380464176979e-06,0.397247591278251,-0.0007981226473638
8642,3.58357386694574e-06,-2.30943389105579e-06,4.00251252889031e-05,-6.75589879145279e-06,0.000364004365099438,-1.8363921413024e-05,0.00412635203180052,-6.04173312966689e-06,0.397317694612813,-0.000806998624820403
8643,3.58473755835784e-06,-2.30815128623774e-06,4.00364752735165e-05,-6.74690444763623e-06,0.000364078125396791,-1.83056088084763e-05,0.00412713228402198,-5.79517505639307e-06,0.397453499194981,-0.000806744732107282
8644,3.58447982688324e-06,-2.27734994195048e-06,4.00327251537778e-05,-6.64201616095326e-06,0.000364032604073467,-1.79697289057202e-05,0.00412776950692527,-5.32710190234476e-06,0.397429317190825,-0.000796552280983322
8645,3.58497752046373e-06,-2.28449997495542e-06,4.00381728740747e-05,-6.66267070790676e-06,0.000364079222272303,-1.80042695158373e-05,0.00412873121189391,-5.54956851577685e-06,0.397484989849968,-0.000799075585561468
